Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Medicaid Enrollee Count by County,Count of Recipients by Rate Code Group and County,Units Total,Paid Claim Total
2017,1,WESTERN NY,SENECA,CHILD,PSYCH INPATIENT 28,2804,0,0,0
2017,1,WESTERN NY,SENECA,CHILD,PSYCH INPATIENT 31,2804,0,0,0
2017,1,WESTERN NY,SENECA,CHILD,PSYCH INPATIENT SPC,2804,0,0,0
2017,1,WESTERN NY,SENECA,CHILD,RESIDENTIAL TREATMENT FACILITY,2804,0,0,0
2017,1,WESTERN NY,SENECA,SENIOR,ASSERTIVE COMMUNITY TREATMENT,665,0,0,0
2017,1,WESTERN NY,SENECA,SENIOR,OMH LICENSED CLINIC TREATMENT,665,27,235,26103
2017,1,WESTERN NY,SENECA,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",665,0,0,0
2017,1,WESTERN NY,SENECA,SENIOR,MH EMERGENCY,665,0,0,0
2017,1,WESTERN NY,SENECA,SENIOR,PSYCH INPATIENT 28,665,0,0,0
2017,1,WESTERN NY,STEUBEN,ADULT,ASSERTIVE COMMUNITY TREATMENT,13805,0,0,0
2017,1,WESTERN NY,STEUBEN,ADULT,OMH LICENSED CLINIC TREATMENT,13805,1688,13290,1974295
2017,1,WESTERN NY,STEUBEN,ADULT,COMMUNITY RESIDENCE,13805,80,539,1178659
2017,1,WESTERN NY,STEUBEN,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",13805,0,0,0
2017,1,WESTERN NY,STEUBEN,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",13805,0,0,0
2017,1,WESTERN NY,STEUBEN,ADULT,MH EMERGENCY,13805,499,779,129731
2017,1,WESTERN NY,STEUBEN,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,13805,0,0,0
2017,1,WESTERN NY,STEUBEN,ADULT,PARTIAL HOSPITALIZATION,13805,0,0,0
2017,1,WESTERN NY,STEUBEN,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,13805,83,531,313966
2017,1,WESTERN NY,STEUBEN,ADULT,PSYCH INPATIENT 28,13805,171,1444,857695
2017,1,WESTERN NY,STEUBEN,CHILD,OMH LICENSED CLINIC TREATMENT,9585,998,8660,1469192
2017,1,WESTERN NY,STEUBEN,CHILD,COMMUNITY RESIDENCE,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),9585,36,203,621663
2017,1,WESTERN NY,STEUBEN,CHILD,MH EMERGENCY,9585,213,392,71526
2017,1,WESTERN NY,STEUBEN,CHILD,OMH CHILDREN'S DAY TREATMENT,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,PARTIAL HOSPITALIZATION,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,PSYCH INPATIENT 28,9585,37,418,283675
2017,1,WESTERN NY,STEUBEN,CHILD,PSYCH INPATIENT 31,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,PSYCH INPATIENT SPC,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,RESIDENTIAL TREATMENT FACILITY,9585,0,0,0
2017,1,WESTERN NY,STEUBEN,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",9585,0,0,0
2017,1,WESTERN NY,STEUBEN,SENIOR,OMH LICENSED CLINIC TREATMENT,2510,47,309,30660
2017,1,WESTERN NY,STEUBEN,SENIOR,MH EMERGENCY,2510,24,31,793
2017,1,WESTERN NY,STEUBEN,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,2510,0,0,0
2017,1,WESTERN NY,STEUBEN,SENIOR,PSYCH INPATIENT 28,2510,0,0,0
2017,1,WESTERN NY,TIOGA,ADULT,ASSERTIVE COMMUNITY TREATMENT,5681,0,0,0
2017,1,WESTERN NY,TIOGA,ADULT,OMH LICENSED CLINIC TREATMENT,5681,528,6584,870277
2017,1,WESTERN NY,TIOGA,ADULT,COMMUNITY RESIDENCE,5681,24,216,597862
2017,1,WESTERN NY,TIOGA,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",5681,63,92,23707
2017,1,WESTERN NY,TIOGA,ADULT,MH EMERGENCY,5681,130,163,32195
2017,1,WESTERN NY,TIOGA,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,5681,0,0,0
2017,1,WESTERN NY,TIOGA,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,5681,0,0,0
2018,2,CENTRAL NY,MADISON,SENIOR,MH EMERGENCY,1246,0,0,0
2017,1,WESTERN NY,TIOGA,ADULT,PSYCH INPATIENT 28,5681,53,437,273408
2017,1,WESTERN NY,TIOGA,CHILD,OMH LICENSED CLINIC TREATMENT,4438,308,3256,489806
2017,1,WESTERN NY,TIOGA,CHILD,COMMUNITY RESIDENCE,4438,0,0,0
2017,1,WESTERN NY,TIOGA,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",4438,54,95,23583
2017,1,WESTERN NY,TIOGA,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),4438,23,128,310343
2017,1,WESTERN NY,TIOGA,CHILD,MH EMERGENCY,4438,79,114,36023
2017,1,WESTERN NY,TIOGA,CHILD,OMH CHILDREN'S DAY TREATMENT,4438,23,1273,215078
2017,1,WESTERN NY,TIOGA,CHILD,PSYCH INPATIENT 28,4438,0,0,0
2017,1,WESTERN NY,TIOGA,CHILD,PSYCH INPATIENT 31,4438,0,0,0
2017,1,WESTERN NY,TIOGA,CHILD,RESIDENTIAL TREATMENT FACILITY,4438,0,0,0
2017,1,WESTERN NY,TIOGA,SENIOR,OMH LICENSED CLINIC TREATMENT,1044,20,211,23738
2017,1,WESTERN NY,TIOGA,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",1044,0,0,0
2017,1,WESTERN NY,TIOGA,SENIOR,MH EMERGENCY,1044,0,0,0
2017,1,WESTERN NY,TIOGA,SENIOR,PSYCH INPATIENT 28,1044,0,0,0
2017,1,WESTERN NY,TOMPKINS,ADULT,ASSERTIVE COMMUNITY TREATMENT,9026,41,243,339498
2017,1,WESTERN NY,TOMPKINS,ADULT,OMH LICENSED CLINIC TREATMENT,9026,1692,19814,2581125
2017,1,WESTERN NY,TOMPKINS,ADULT,COMMUNITY RESIDENCE,9026,69,512,1378301
2017,1,WESTERN NY,TOMPKINS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",9026,24,33,16365
2017,1,WESTERN NY,TOMPKINS,ADULT,MH EMERGENCY,9026,329,637,93584
2017,1,WESTERN NY,TOMPKINS,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,9026,0,0,0
2017,1,WESTERN NY,TOMPKINS,ADULT,PARTIAL HOSPITALIZATION,9026,0,0,0
2017,1,WESTERN NY,TOMPKINS,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,9026,113,527,294002
2017,1,WESTERN NY,TOMPKINS,ADULT,PSYCH INPATIENT 28,9026,202,2554,1662318
2017,1,WESTERN NY,TOMPKINS,ADULT,PSYCH INPATIENT 31,9026,0,0,0
2017,1,WESTERN NY,TOMPKINS,CHILD,OMH LICENSED CLINIC TREATMENT,5885,628,8136,1110527
2017,1,WESTERN NY,TOMPKINS,CHILD,COMMUNITY RESIDENCE,5885,0,0,0
2017,1,WESTERN NY,TOMPKINS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",5885,0,0,0
2017,1,WESTERN NY,TOMPKINS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),5885,24,129,344995
2017,1,WESTERN NY,TOMPKINS,CHILD,MH EMERGENCY,5885,123,174,35187
2017,1,WESTERN NY,TOMPKINS,CHILD,OMH CHILDREN'S DAY TREATMENT,5885,44,5140,517436
2017,1,WESTERN NY,TOMPKINS,CHILD,PSYCH INPATIENT 28,5885,57,514,411340
2017,1,WESTERN NY,TOMPKINS,CHILD,PSYCH INPATIENT 31,5885,0,0,0
2017,1,WESTERN NY,TOMPKINS,CHILD,PSYCH INPATIENT SPC,5885,0,0,0
2017,1,WESTERN NY,TOMPKINS,CHILD,RESIDENTIAL TREATMENT FACILITY,5885,0,0,0
2017,1,WESTERN NY,TOMPKINS,SENIOR,ASSERTIVE COMMUNITY TREATMENT,1428,0,0,0
2017,1,WESTERN NY,TOMPKINS,SENIOR,OMH LICENSED CLINIC TREATMENT,1428,83,903,85716
2017,1,WESTERN NY,TOMPKINS,SENIOR,COMMUNITY RESIDENCE,1428,0,0,0
2017,1,WESTERN NY,TOMPKINS,SENIOR,MH EMERGENCY,1428,31,36,642
2017,1,WESTERN NY,TOMPKINS,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1428,0,0,0
2017,1,WESTERN NY,TOMPKINS,SENIOR,PSYCH INPATIENT 28,1428,0,0,0
2017,1,WESTERN NY,TOMPKINS,SENIOR,PSYCH INPATIENT SPC,1428,0,0,0
2017,1,WESTERN NY,WAYNE,ADULT,ASSERTIVE COMMUNITY TREATMENT,11022,0,0,0
2017,1,WESTERN NY,WAYNE,ADULT,OMH LICENSED CLINIC TREATMENT,11022,1685,15492,1854832
2017,1,WESTERN NY,WAYNE,ADULT,COMMUNITY RESIDENCE,11022,30,209,567734
2017,1,WESTERN NY,WAYNE,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",11022,0,0,0
2017,1,WESTERN NY,WAYNE,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",11022,84,111,75209
2017,1,WESTERN NY,WAYNE,ADULT,MH EMERGENCY,11022,339,476,85064
2017,1,WESTERN NY,WAYNE,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,11022,44,516,105814
2017,1,WESTERN NY,WAYNE,ADULT,PARTIAL HOSPITALIZATION,11022,0,0,0
2017,1,WESTERN NY,WAYNE,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,11022,0,0,0
2017,1,WESTERN NY,WAYNE,ADULT,PSYCH INPATIENT 28,11022,130,1292,692761
2017,1,WESTERN NY,WAYNE,ADULT,PSYCH INPATIENT 31,11022,0,0,0
2017,1,WESTERN NY,WAYNE,CHILD,OMH LICENSED CLINIC TREATMENT,8865,1020,9641,1360638
2017,1,WESTERN NY,WAYNE,CHILD,COMMUNITY RESIDENCE,8865,0,0,0
2017,1,WESTERN NY,YATES,CHILD,OMH CHILDREN'S DAY TREATMENT,1937,0,0,0
2017,1,WESTERN NY,WAYNE,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",8865,64,115,112554
2017,1,WESTERN NY,WAYNE,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),8865,34,198,494269
2017,1,WESTERN NY,WAYNE,CHILD,MH EMERGENCY,8865,157,231,59025
2017,1,WESTERN NY,WAYNE,CHILD,OMH CHILDREN'S DAY TREATMENT,8865,0,0,0
2017,1,WESTERN NY,WAYNE,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,8865,23,133,27145
2017,1,WESTERN NY,WAYNE,CHILD,PARTIAL HOSPITALIZATION,8865,0,0,0
2017,1,WESTERN NY,WAYNE,CHILD,PSYCH INPATIENT 28,8865,23,214,166391
2017,1,WESTERN NY,WAYNE,CHILD,PSYCH INPATIENT 31,8865,0,0,0
2017,1,WESTERN NY,WAYNE,CHILD,PSYCH INPATIENT SPC,8865,0,0,0
2017,1,WESTERN NY,WAYNE,CHILD,RESIDENTIAL TREATMENT FACILITY,8865,0,0,0
2017,1,WESTERN NY,WAYNE,SENIOR,ASSERTIVE COMMUNITY TREATMENT,1745,0,0,0
2017,1,WESTERN NY,WAYNE,SENIOR,OMH LICENSED CLINIC TREATMENT,1745,53,333,26980
2017,1,WESTERN NY,WAYNE,SENIOR,COMMUNITY RESIDENCE,1745,0,0,0
2017,1,WESTERN NY,WAYNE,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",1745,0,0,0
2017,1,WESTERN NY,WAYNE,SENIOR,MH EMERGENCY,1745,0,0,0
2017,1,WESTERN NY,WAYNE,SENIOR,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,1745,0,0,0
2017,1,WESTERN NY,WAYNE,SENIOR,PSYCH INPATIENT 28,1745,0,0,0
2017,1,WESTERN NY,WYOMING,ADULT,OMH LICENSED CLINIC TREATMENT,3990,606,6215,671574
2017,1,WESTERN NY,WYOMING,ADULT,COMMUNITY RESIDENCE,3990,0,0,0
2017,1,WESTERN NY,WYOMING,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",3990,0,0,0
2017,1,WESTERN NY,WYOMING,ADULT,CONTINUING DAY TREATMENT,3990,0,0,0
2017,1,WESTERN NY,WYOMING,ADULT,MH EMERGENCY,3990,120,164,24519
2017,1,WESTERN NY,WYOMING,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,3990,322,3378,560419
2017,1,WESTERN NY,WYOMING,ADULT,PARTIAL HOSPITALIZATION,3990,0,0,0
2017,1,WESTERN NY,WYOMING,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,3990,56,328,225713
2017,1,WESTERN NY,WYOMING,ADULT,PSYCH INPATIENT 28,3990,62,756,443218
2017,1,WESTERN NY,WYOMING,ADULT,PSYCH INPATIENT 31,3990,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,OMH LICENSED CLINIC TREATMENT,2958,307,2556,302224
2017,1,WESTERN NY,WYOMING,CHILD,COMMUNITY RESIDENCE,2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,MH EMERGENCY,2958,46,62,13259
2017,1,WESTERN NY,WYOMING,CHILD,OMH CHILDREN'S DAY TREATMENT,2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,2958,84,570,97954
2017,1,WESTERN NY,WYOMING,CHILD,PARTIAL HOSPITALIZATION,2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,PSYCH INPATIENT 28,2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,PSYCH INPATIENT 31,2958,0,0,0
2017,1,WESTERN NY,WYOMING,CHILD,RESIDENTIAL TREATMENT FACILITY,2958,0,0,0
2017,1,WESTERN NY,WYOMING,SENIOR,OMH LICENSED CLINIC TREATMENT,767,0,0,0
2017,1,WESTERN NY,WYOMING,SENIOR,MH EMERGENCY,767,0,0,0
2017,1,WESTERN NY,WYOMING,SENIOR,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,767,0,0,0
2017,1,WESTERN NY,WYOMING,SENIOR,PSYCH INPATIENT 28,767,0,0,0
2017,1,WESTERN NY,YATES,ADULT,ASSERTIVE COMMUNITY TREATMENT,2748,0,0,0
2017,1,WESTERN NY,YATES,ADULT,OMH LICENSED CLINIC TREATMENT,2748,313,2589,280444
2017,1,WESTERN NY,YATES,ADULT,COMMUNITY RESIDENCE,2748,0,0,0
2017,1,WESTERN NY,YATES,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",2748,0,0,0
2017,1,WESTERN NY,YATES,ADULT,MH EMERGENCY,2748,84,114,16628
2017,1,WESTERN NY,YATES,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,2748,0,0,0
2017,1,WESTERN NY,YATES,ADULT,PARTIAL HOSPITALIZATION,2748,0,0,0
2017,1,WESTERN NY,YATES,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,2748,0,0,0
2017,1,WESTERN NY,YATES,ADULT,PSYCH INPATIENT 28,2748,32,302,225661
2017,1,WESTERN NY,YATES,CHILD,OMH LICENSED CLINIC TREATMENT,1937,204,1792,219359
2017,1,WESTERN NY,YATES,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",1937,0,0,0
2017,1,WESTERN NY,YATES,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),1937,0,0,0
2017,1,WESTERN NY,YATES,CHILD,MH EMERGENCY,1937,51,65,13424
2017,1,WESTERN NY,YATES,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,1937,0,0,0
2017,1,WESTERN NY,YATES,CHILD,PARTIAL HOSPITALIZATION,1937,0,0,0
2017,1,WESTERN NY,YATES,CHILD,PSYCH INPATIENT 28,1937,0,0,0
2017,1,WESTERN NY,YATES,CHILD,PSYCH INPATIENT SPC,1937,0,0,0
2017,1,WESTERN NY,YATES,SENIOR,OMH LICENSED CLINIC TREATMENT,560,0,0,0
2017,1,WESTERN NY,YATES,SENIOR,MH EMERGENCY,560,0,0,0
2017,1,WESTERN NY,YATES,SENIOR,PSYCH INPATIENT 28,560,0,0,0
2017,1,WESTERN NY,YATES,SENIOR,PSYCH INPATIENT SPC,560,0,0,0
2018,2,CENTRAL NY,BROOME,ADULT,ASSERTIVE COMMUNITY TREATMENT,27412,61,492,783366
2018,2,CENTRAL NY,BROOME,ADULT,OMH LICENSED CLINIC TREATMENT,27412,3205,27447,3706301
2018,2,CENTRAL NY,BROOME,ADULT,COMMUNITY RESIDENCE,27412,56,399,1092745
2018,2,CENTRAL NY,BROOME,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",27412,0,0,0
2018,2,CENTRAL NY,BROOME,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",27412,694,1111,354576
2018,2,CENTRAL NY,BROOME,ADULT,MH EMERGENCY,27412,877,1378,200608
2018,2,CENTRAL NY,BROOME,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,27412,32,363,75436
2018,2,CENTRAL NY,BROOME,ADULT,PARTIAL HOSPITALIZATION,27412,0,0,0
2018,2,CENTRAL NY,BROOME,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,27412,0,0,0
2018,2,CENTRAL NY,BROOME,ADULT,PSYCH INPATIENT 28,27412,626,7993,3966174
2018,2,CENTRAL NY,BROOME,ADULT,PSYCH INPATIENT 31,27412,0,0,0
2018,2,CENTRAL NY,BROOME,CHILD,OMH LICENSED CLINIC TREATMENT,19561,1503,14485,2483844
2018,2,CENTRAL NY,BROOME,CHILD,COMMUNITY RESIDENCE,19561,0,0,0
2018,2,CENTRAL NY,BROOME,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",19561,428,629,275206
2018,2,CENTRAL NY,BROOME,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),19561,62,351,644110
2018,2,CENTRAL NY,BROOME,CHILD,MH EMERGENCY,19561,223,343,65407
2018,2,CENTRAL NY,BROOME,CHILD,OMH CHILDREN'S DAY TREATMENT,19561,34,2911,419481
2018,2,CENTRAL NY,BROOME,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,19561,0,0,0
2018,2,CENTRAL NY,BROOME,CHILD,PSYCH INPATIENT 28,19561,56,455,317803
2018,2,CENTRAL NY,BROOME,CHILD,PSYCH INPATIENT 31,19561,0,0,0
2018,2,CENTRAL NY,BROOME,CHILD,PSYCH INPATIENT SPC,19561,39,737,1197531
2018,2,CENTRAL NY,BROOME,CHILD,RESIDENTIAL TREATMENT FACILITY,19561,0,0,0
2018,2,CENTRAL NY,BROOME,SENIOR,ASSERTIVE COMMUNITY TREATMENT,4842,0,0,0
2018,2,CENTRAL NY,BROOME,SENIOR,OMH LICENSED CLINIC TREATMENT,4842,141,1117,124510
2018,2,CENTRAL NY,BROOME,SENIOR,COMMUNITY RESIDENCE,4842,0,0,0
2018,2,CENTRAL NY,BROOME,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",4842,20,35,3648
2018,2,CENTRAL NY,BROOME,SENIOR,MH EMERGENCY,4842,43,63,1536
2018,2,CENTRAL NY,BROOME,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,4842,0,0,0
2018,2,CENTRAL NY,BROOME,SENIOR,PSYCH INPATIENT 28,4842,21,537,94362
2018,2,CENTRAL NY,BROOME,SENIOR,PSYCH INPATIENT SPC,4842,0,0,0
2018,2,CENTRAL NY,CAYUGA,ADULT,OMH LICENSED CLINIC TREATMENT,9693,1529,13920,2043453
2018,2,CENTRAL NY,CAYUGA,ADULT,COMMUNITY RESIDENCE,9693,61,450,974140
2018,2,CENTRAL NY,CAYUGA,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",9693,39,45,23842
2018,2,CENTRAL NY,CAYUGA,ADULT,MH EMERGENCY,9693,497,959,156803
2018,2,CENTRAL NY,CAYUGA,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,9693,118,842,173514
2018,2,CENTRAL NY,CAYUGA,ADULT,PARTIAL HOSPITALIZATION,9693,0,0,0
2018,2,CENTRAL NY,CAYUGA,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,9693,113,511,270564
2018,2,CENTRAL NY,CAYUGA,ADULT,PSYCH INPATIENT 28,9693,246,2426,1451652
2018,2,CENTRAL NY,CAYUGA,ADULT,PSYCH INPATIENT 31,9693,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,OMH LICENSED CLINIC TREATMENT,6823,818,8685,1273560
2018,2,CENTRAL NY,CAYUGA,CHILD,COMMUNITY RESIDENCE,6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),6823,27,189,325054
2018,2,CENTRAL NY,CAYUGA,CHILD,MH EMERGENCY,6823,149,221,48425
2018,2,CENTRAL NY,CAYUGA,CHILD,OMH CHILDREN'S DAY TREATMENT,6823,28,3191,324591
2018,2,CENTRAL NY,CAYUGA,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,PSYCH INPATIENT 28,6823,34,286,211962
2018,2,CENTRAL NY,CAYUGA,CHILD,PSYCH INPATIENT 31,6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,PSYCH INPATIENT SPC,6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,CHILD,RESIDENTIAL TREATMENT FACILITY,6823,0,0,0
2018,2,CENTRAL NY,CAYUGA,SENIOR,OMH LICENSED CLINIC TREATMENT,1715,70,396,45597
2018,2,CENTRAL NY,CAYUGA,SENIOR,COMMUNITY RESIDENCE,1715,0,0,0
2018,2,CENTRAL NY,CAYUGA,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",1715,0,0,0
2018,2,CENTRAL NY,CAYUGA,SENIOR,MH EMERGENCY,1715,35,60,1268
2018,2,CENTRAL NY,CAYUGA,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1715,0,0,0
2018,2,CENTRAL NY,CAYUGA,SENIOR,PSYCH INPATIENT 28,1715,0,0,0
2018,2,CENTRAL NY,CHENANGO,ADULT,OMH LICENSED CLINIC TREATMENT,7227,835,7824,995227
2018,2,CENTRAL NY,CHENANGO,ADULT,COMMUNITY RESIDENCE,7227,0,0,0
2018,2,CENTRAL NY,CHENANGO,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",7227,0,0,0
2018,2,CENTRAL NY,CHENANGO,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",7227,92,176,59982
2018,2,CENTRAL NY,CHENANGO,ADULT,MH EMERGENCY,7227,192,299,53892
2018,2,CENTRAL NY,CHENANGO,ADULT,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,7227,0,0,0
2018,2,CENTRAL NY,CHENANGO,ADULT,PSYCH INPATIENT 28,7227,92,1056,400472
2018,2,CENTRAL NY,CHENANGO,ADULT,PSYCH INPATIENT 31,7227,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,OMH LICENSED CLINIC TREATMENT,5140,389,3651,527834
2018,2,CENTRAL NY,CHENANGO,CHILD,COMMUNITY RESIDENCE,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",5140,82,111,53157
2018,2,CENTRAL NY,CHENANGO,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,MH EMERGENCY,5140,72,92,17740
2018,2,CENTRAL NY,CHENANGO,CHILD,OMH CHILDREN'S DAY TREATMENT,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,OMH/OASAS CERTIFIED COMMUNITY BEHAVIORAL HEALTH CLINICS,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,PSYCH INPATIENT 28,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,PSYCH INPATIENT 31,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,PSYCH INPATIENT SPC,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,CHILD,RESIDENTIAL TREATMENT FACILITY,5140,0,0,0
2018,2,CENTRAL NY,CHENANGO,SENIOR,OMH LICENSED CLINIC TREATMENT,1558,29,251,23582
2018,2,CENTRAL NY,CHENANGO,SENIOR,COMMUNITY RESIDENCE,1558,0,0,0
2018,2,CENTRAL NY,CHENANGO,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",1558,0,0,0
2018,2,CENTRAL NY,CHENANGO,SENIOR,MH EMERGENCY,1558,0,0,0
2018,2,CENTRAL NY,CHENANGO,SENIOR,PSYCH INPATIENT 28,1558,0,0,0
2018,2,CENTRAL NY,CLINTON,ADULT,OMH LICENSED CLINIC TREATMENT,10964,1488,11568,1416702
